,eventId,subEventName,tags,playerId,positions,matchId,eventName,teamId,matchPeriod,eventSec,subEventId,id,X,Y,Merkez,Uzaklik,Açi,Açi_D,Gol,Kafa Vuruşu,Ceza Sahasi İçi,accurate,D2,Goal,AçiX,AçiY,Dar Açi,X2,AX,Y2,Uzaklik2,Merkez2,YEXP,Açi2,xG
215977,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}]",21100,"[{'y': 54, 'x': 95}, {'y': 0, 'x': 0}]",2499848,Shot,1633,1H,1516.668402,100,208781388,5.25,36.720000000000006,2.72,5.9127743065332705,1.059426931579198,60.700691881983076,0,1,True,1,34.960899999999995,0,5.561991390790789,38.90215692758816,False,27.5625,5.561991390790789,1348.3584000000005,34.960899999999995,7.398400000000001,13.508533079815365,1.1223854233553145,0.1800991890670049
216061,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1207}, {'id': 1801}]",26150,"[{'y': 63, 'x': 88}, {'y': 100, 'x': 100}]",2499848,Shot,1631,1H,1717.616758,100,208781332,12.600000000000001,42.84,8.84,15.391738043508928,0.39136604846814577,22.42362282193717,0,0,True,1,236.90560000000005,0,4.931212210698638,16.766121516375367,False,158.76000000000005,4.931212210698638,1835.2656000000004,236.90560000000005,78.1456,15.759955259784592,0.153167383893571,0.036952675421323355
216118,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",3928,"[{'y': 58, 'x': 90}, {'y': 100, 'x': 100}]",2499848,Shot,1631,1H,1966.5747379999998,100,208781387,10.5,39.440000000000005,5.44,11.825548613066541,0.546163392967317,31.29285734157233,0,1,True,0,139.84359999999998,0,5.734715626156828,21.540684218630982,False,110.25,5.734715626156828,1555.5136000000005,139.84359999999998,29.593600000000006,14.509165159801688,0.2982944518175719,0.06978123487693676
216210,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1211}, {'id': 1802}]",37725,"[{'y': 58, 'x': 91}, {'y': 0, 'x': 0}]",2499848,Shot,1633,1H,2227.369462,100,208781644,9.450000000000001,39.440000000000005,5.44,10.903948825998773,0.5803540689022835,33.25183877134542,0,1,True,0,118.89610000000002,0,5.4843459511265795,22.889164477506064,False,89.30250000000002,5.4843459511265795,1555.5136000000005,118.89610000000002,29.593600000000006,14.509165159801688,0.3368108452914364,0.08107761636221886
216276,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1210}, {'id': 1802}]",12829,"[{'y': 36, 'x': 88}, {'y': 100, 'x': 100}]",2499848,Shot,1631,1H,2467.684804,100,208781549,12.600000000000001,24.48,9.520000000000001,15.792099290468006,0.37256950302998676,21.346660098904778,0,0,True,0,249.39040000000008,0,4.6943757381778335,9.120501434174075,False,158.76000000000005,4.6943757381778335,599.2704,249.39040000000008,90.63040000000002,9.00568871987691,0.1388080345880113,0.04306763549043115
216332,10,Shot,"[{'id': 101}, {'id': 403}, {'id': 201}, {'id': 1206}, {'id': 1801}]",37725,"[{'y': 51, 'x': 98}, {'y': 0, 'x': 0}]",2499848,Shot,1633,1H,2652.893624,100,208781710,2.1,34.68,0.68,2.2073513539987237,2.077059306083812,119.00673203697386,1,1,True,1,4.872399999999999,1,4.361824542776005,72.0324167349866,False,4.41,4.361824542776005,1202.7024,4.872399999999999,0.4624000000000001,12.75805901982562,4.314175360989366,0.3015611778243079
216471,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",3928,"[{'y': 33, 'x': 75}, {'y': 100, 'x': 100}]",2499848,Shot,1631,2H,376.59800499999983,100,208781840,26.25,22.44,11.56,28.68267944247887,0.23311094316356645,13.356273201586369,0,0,False,0,822.6961000000001,0,6.11916225804362,5.2310095645904315,True,689.0625,6.11916225804362,503.5536000000001,822.6961000000001,133.6336,8.255214659887166,0.05434071182260751,0.004745555315052924
216600,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1202}, {'id': 1801}]",26499,"[{'y': 27, 'x': 89}, {'y': 0, 'x': 0}]",2499848,Shot,1633,2H,794.5457219999998,100,208781961,11.55,18.360000000000003,15.64,19.442533271155796,0.22784988195489836,13.054836598569691,0,0,True,1,378.0121000000001,0,2.631666136579076,4.183323832691935,False,133.4025,2.631666136579076,337.08960000000013,378.0121000000001,244.60960000000003,6.754266539907682,0.051915568706861114,0.024916694669689387
216667,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",14703,"[{'y': 32, 'x': 85}, {'y': 0, 'x': 0}]",2499848,Shot,1633,2H,1100.7359310000002,100,208782041,15.75,21.76,12.24,19.946932094936304,0.29132471677829047,16.691676739240087,0,1,True,0,397.8801,0,4.588364289258075,6.339225837095601,False,248.0625,4.588364289258075,473.4976000000001,397.8801,149.8176,8.005056639890586,0.08487009060595116,0.021911674143292318
216996,10,Shot,"[{'id': 401}, {'id': 1210}, {'id': 1802}]",265366,"[{'y': 57, 'x': 75}, {'y': 100, 'x': 100}]",2499848,Shot,1631,2H,2505.230786,100,208782371,26.25,38.760000000000005,4.760000000000001,26.678082764696565,0.2685136650452859,15.38469974868434,0,0,False,0,711.7200999999999,0,7.048483707438755,10.407589657155283,True,689.0625,7.048483707438755,1502.3376000000003,711.7200999999999,22.657600000000006,14.259007139805107,0.072099588316052,0.005501660538692169
217062,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1214}, {'id': 1802}]",25572,"[{'y': 50, 'x': 89}, {'y': 0, 'x': 0}]",2499848,Shot,1633,2H,2732.6831869999996,100,208782439,11.55,34.0,0.0,11.55,0.6137460607827115,35.165058975629066,0,0,True,0,133.4025,0,7.088767002040319,20.867366066612192,False,133.4025,7.088767002040319,1156.0,133.4025,0.0,12.50790099982904,0.37668422712629585,0.07773427223108266
217091,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",25572,"[{'y': 64, 'x': 90}, {'y': 0, 'x': 0}]",2499848,Shot,1633,2H,2863.6806429999997,100,208782472,10.5,43.52,9.520000000000001,14.173228284339459,0.38905719405029426,22.291335208284146,0,0,True,0,200.88040000000004,0,4.08510053752809,16.931769085068808,False,110.25,4.08510053752809,1893.9904000000004,200.88040000000004,90.63040000000002,16.010113279781173,0.15136550024228831,0.04503082136326993
217191,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1223}, {'id': 1802}]",9206,"[{'y': 49, 'x': 94}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,189.45874099999997,100,210586224,6.300000000000001,33.32,0.68,6.336592144047146,1.0450580754096863,59.877417067039545,0,1,True,0,40.15240000000001,0,6.583865875081025,34.82133507265075,False,39.69000000000001,6.583865875081025,1110.2224,40.15240000000001,0.4624000000000001,12.257742979832459,1.0921463809789975,0.17541751266610783
217226,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1211}, {'id': 1802}]",9623,"[{'y': 28, 'x': 96}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,301.158894,100,210586270,4.2,19.040000000000003,14.96,15.538391165111015,0.13400694222161844,7.6780322147522115,0,0,True,0,241.44160000000005,0,0.5628291573307974,2.5514921798996153,False,17.64,0.5628291573307974,362.5216000000001,241.44160000000005,223.80160000000004,7.004424559904264,0.017957860563588182,0.04799169826447853
217240,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",9739,"[{'y': 50, 'x': 74}, {'y': 0, 'x': 0}]",2499849,Shot,1659,1H,337.33387100000004,100,210586254,27.3,34.0,0.0,27.3,0.26654253461972943,15.27176229443013,0,0,False,0,745.2900000000001,0,7.276611195118614,9.0624461770708,True,745.2900000000001,7.276611195118614,1156.0,745.2900000000001,0.0,12.50790099982904,0.07104492276150966,0.0052351471580028355
217449,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1207}, {'id': 1801}]",9206,"[{'y': 49, 'x': 93}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,922.1172710000001,100,210586504,7.3500000000000005,33.32,0.68,7.381388758221586,0.9185763543613743,52.63054826542027,0,1,True,1,54.48490000000001,0,6.751536204556102,30.606964127320992,False,54.02250000000001,6.751536204556102,1110.2224,54.48490000000001,0.4624000000000001,12.257742979832459,0.8437825187918331,0.15040282058577253
217496,10,Shot,"[{'id': 401}, {'id': 1201}, {'id': 1801}]",93,"[{'y': 70, 'x': 75}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,1119.145184,100,210586552,26.25,47.6,13.600000000000001,29.563871532666354,0.21966479519538096,12.585865672300933,0,0,False,1,874.0225,0,5.76620087387875,10.456044251300133,True,689.0625,5.76620087387875,2265.76,874.0225,184.96000000000004,17.511061399760656,0.04825262224822866,0.002970221263904215
217518,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1216}, {'id': 1802}]",11669,"[{'y': 59, 'x': 93}, {'y': 0, 'x': 0}]",2499849,Shot,1659,1H,1180.923156,100,210586560,7.3500000000000005,40.120000000000005,6.12,9.564355702293804,0.6033398013457525,34.56882422937313,0,1,True,0,91.47690000000001,0,4.434547539891281,24.205992829991594,False,54.02250000000001,4.434547539891281,1609.6144000000004,91.47690000000001,37.4544,14.759323179798269,0.36401891588793206,0.09971507656832745
217645,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",8980,"[{'y': 64, 'x': 91}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,1573.38458,100,210586680,9.450000000000001,43.52,9.520000000000001,13.413906962551964,0.3936826952542753,22.55635690540494,0,0,True,0,179.93290000000007,0,3.720301470152902,17.133070897466062,False,89.30250000000002,3.720301470152902,1893.9904000000004,179.93290000000007,90.63040000000002,16.010113279781173,0.15498606454267058,0.05114525690584025
217769,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",9637,"[{'y': 60, 'x': 80}, {'y': 0, 'x': 0}]",2499849,Shot,1659,1H,2002.130041,100,210586879,21.0,40.800000000000004,6.800000000000001,22.07351353998724,0.31369843562554256,17.973596401199934,0,0,False,0,487.23999999999995,0,6.5876671481363935,12.798896173522138,False,441.0,6.5876671481363935,1664.6400000000003,487.23999999999995,46.24000000000001,15.009481199794848,0.09840670851391267,0.011988569164868748
217833,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",9623,"[{'y': 32, 'x': 92}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,2185.01545,100,210587941,8.4,21.76,12.24,14.84512041042443,0.28876592440154475,16.545068735402307,0,0,True,0,220.3776,0,2.425633764972976,6.283546514977615,False,70.56,2.425633764972976,473.4976000000001,220.3776,149.8176,8.005056639890586,0.08338575909547866,0.052159905364008406
217835,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",9206,"[{'y': 51, 'x': 94}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,2187.460401,100,210587942,6.300000000000001,34.68,0.68,6.336592144047146,1.0450580754096863,59.877417067039545,1,0,True,1,40.15240000000001,1,6.583865875081025,36.24261405520792,False,39.69000000000001,6.583865875081025,1202.7024,40.15240000000001,0.4624000000000001,12.75805901982562,1.0921463809789975,0.1729669624607937
217948,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",9739,"[{'y': 68, 'x': 82}, {'y': 0, 'x': 0}]",2499849,Shot,1659,1H,2619.35069,100,210587041,18.900000000000002,46.24,12.24,22.517273369571196,0.27325484793934063,15.656349518413299,0,0,False,0,507.0276000000002,0,5.164516626053539,12.63530416871511,False,357.2100000000001,5.164516626053539,2138.1376,507.0276000000002,149.8176,17.010745359767494,0.07466821192235217,0.010374710602637316
217953,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9283,"[{'y': 47, 'x': 79}, {'y': 0, 'x': 0}]",2499849,Shot,1659,1H,2648.751188,100,210587047,22.05,31.96,2.04,22.14416627466476,0.32630333813971374,18.695804116435784,0,0,False,0,490.3641000000001,0,7.194988605980688,10.42865468694525,False,486.20250000000004,7.194988605980688,1021.4416000000001,490.3641000000001,4.1616,11.757426939839297,0.10647386848112037,0.013209981780942912
217968,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",9623,"[{'y': 38, 'x': 82}, {'y': 100, 'x': 100}]",2499849,Shot,1646,1H,2682.29717,100,210587943,18.900000000000002,25.840000000000003,8.16,20.58629641290536,0.3251414411716272,18.629232323935376,0,0,False,0,423.79560000000004,0,6.145173238143754,8.401654839874848,False,357.2100000000001,6.145173238143754,667.7056000000002,423.79560000000004,66.5856,9.506004759870072,0.10571695676716271,0.01866257190413876
218328,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1210}, {'id': 1802}]",9279,"[{'y': 56, 'x': 95}, {'y': 0, 'x': 0}]",2499849,Shot,1659,2H,919.1412310000001,100,210587950,5.25,38.080000000000005,4.08,6.648977364978768,0.8949567912133749,51.27724698309718,0,1,True,0,44.20889999999999,0,4.698523153870219,34.07995460940532,False,27.5625,4.698523153870219,1450.0864000000004,44.20889999999999,16.6464,14.008849119808527,0.8009476581389403,0.15949424106101345
218402,10,Shot,"[{'id': 101}, {'id': 1901}, {'id': 402}, {'id': 201}, {'id': 1206}, {'id': 1801}]",9623,"[{'y': 53, 'x': 83}, {'y': 100, 'x': 100}]",2499849,Shot,1646,2H,1201.4128620000001,100,210587377,17.85,36.04,2.04,17.96619325288471,0.3996013516526601,22.895470937420487,1,0,False,1,322.78410000000014,1,7.132884126999983,14.401632713561868,False,318.62250000000006,7.132884126999983,1298.8816,322.78410000000014,4.1616,13.258375059818782,0.15968124024263292,0.02586132074370328
218449,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",8125,"[{'y': 49, 'x': 78}, {'y': 100, 'x': 100}]",2499849,Shot,1646,2H,1381.9553690000002,100,210587439,23.1,33.32,0.68,23.110006490695756,0.3140096041726921,17.99142504566882,0,0,False,0,534.0724,0,7.253621856389188,10.4628000110341,False,533.61,7.253621856389188,1110.2224,534.0724,0.4624000000000001,12.257742979832459,0.09860203151269076,0.010980135771799744
218610,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1208}, {'id': 1801}]",9637,"[{'y': 44, 'x': 97}, {'y': 0, 'x': 0}]",2499849,Shot,1659,2H,1995.5619390000002,100,210587782,3.1500000000000004,29.92,4.08,5.154502885827109,1.0517384893843025,60.26017659318527,1,0,True,1,26.5689,1,3.3129762415605533,31.468015602378333,False,9.922500000000003,3.3129762415605533,895.2064000000001,26.5689,16.6464,11.006952879849555,1.1061538500523744,0.21468622397615966
218662,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",62224,"[{'y': 71, 'x': 79}, {'y': 0, 'x': 0}]",2499849,Shot,1659,2H,2178.2140529999997,100,210587823,22.05,48.28,14.280000000000001,26.27015226449973,0.23413600261961576,13.41500478216797,0,0,False,0,690.1209000000002,0,5.1626988577625275,11.304086206475048,False,486.20250000000004,5.1626988577625275,2330.9584,690.1209000000002,203.91840000000002,17.761219419757236,0.054819667722692714,0.0052487811372085354
218927,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",25413,"[{'y': 36, 'x': 89}, {'y': 0, 'x': 0}]",2499850,Shot,1609,1H,163.460809,100,210487283,11.55,24.48,9.520000000000001,14.967728618598082,0.38169710354023184,21.869633085223278,1,0,True,1,224.03290000000007,1,4.408601545889678,9.343945094664875,False,133.4025,4.408601545889678,599.2704,224.03290000000007,90.63040000000002,9.00568871987691,0.14569267885100246,0.04946464114489432
219051,10,Shot,"[{'id': 402}, {'id': 1401}, {'id': 1215}, {'id': 1802}]",7870,"[{'y': 57, 'x': 76}, {'y': 0, 'x': 0}]",2499850,Shot,1609,1H,532.931113,100,210487365,25.200000000000003,38.760000000000005,4.760000000000001,25.645615609690484,0.27884156861383824,15.976445034380493,0,0,False,0,657.6976000000002,0,7.026807529068725,10.807899199472372,True,635.0400000000002,7.026807529068725,1502.3376000000003,657.6976000000002,22.657600000000006,14.259007139805107,0.07775262038702586,0.006591632436527159
219328,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",55979,"[{'y': 46, 'x': 92}, {'y': 100, 'x': 100}]",2499850,Shot,1673,1H,1266.217108,100,210487874,8.4,31.28,2.72,8.829405415994895,0.7610096601399547,43.60264169470456,0,1,True,0,77.95839999999998,0,6.39248114517562,23.804382169177785,False,70.56,6.39248114517562,978.4384000000001,77.95839999999998,7.398400000000001,11.507268919842717,0.5791357028263294,0.12340413739094395
219451,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 1802}]",3361,"[{'y': 42, 'x': 85}, {'y': 0, 'x': 0}]",2499850,Shot,1609,1H,1601.270004,100,210487828,15.75,28.560000000000002,5.44,16.663015933497753,0.41138098889882635,23.57039443582092,0,0,True,0,277.6561,0,6.479250575156515,11.749041042950482,False,248.0625,6.479250575156515,815.6736000000001,277.6561,29.593600000000006,10.506636839856395,0.1692343180273763,0.03538033367611871
219519,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1202}, {'id': 1801}]",25413,"[{'y': 28, 'x': 98}, {'y': 0, 'x': 0}]",2499850,Shot,1609,1H,1845.240052,100,210487897,2.1,19.040000000000003,14.96,15.10667402176932,0.0714371460465473,4.093046968926835,0,0,True,1,228.21160000000006,0,0.15001800669774934,1.3601632607262608,False,4.41,0.15001800669774934,362.5216000000001,228.21160000000006,223.80160000000004,7.004424559904264,0.005103265835275729,0.05159558381747975
219678,10,Shot,"[{'id': 1901}, {'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",16436,"[{'y': 30, 'x': 89}, {'y': 100, 'x': 100}]",2499850,Shot,1673,1H,2264.905589,100,210488312,11.55,20.400000000000002,13.600000000000001,17.842715600490866,0.27043831997711093,15.494974353296953,0,0,True,0,318.3625000000001,0,3.123562595735631,5.516941727533063,False,133.4025,3.123562595735631,416.1600000000001,318.3625000000001,184.96000000000004,7.504740599897424,0.07313688491204223,0.031958755444754745
219694,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",214654,"[{'y': 65, 'x': 81}, {'y': 100, 'x': 100}]",2499850,Shot,1673,1H,2312.131463,100,210488335,19.95,44.2,10.200000000000001,22.406304916250694,0.2904049354765601,16.638977152575887,0,0,False,1,502.0425,0,5.793578462757374,12.835898148063958,False,398.0025,5.793578462757374,1953.6400000000003,502.0425,104.04000000000002,16.260271299777752,0.08433502654914503,0.01084769410908579
219751,10,Shot,"[{'id': 401}, {'id': 1211}, {'id': 1802}]",49876,"[{'y': 65, 'x': 74}, {'y': 0, 'x': 0}]",2499850,Shot,1609,1H,2458.886508,100,210488086,27.3,44.2,10.200000000000001,29.14326680384339,0.23465318276368463,13.444637021671083,0,0,False,0,849.33,0,6.406031889448591,10.371670678154862,True,745.2900000000001,6.406031889448591,1953.6400000000003,849.33,104.04000000000002,16.260271299777752,0.055062116181127184,0.0033364689151140804
219891,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 201}, {'id': 1802}]",3319,"[{'y': 55, 'x': 88}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,90.86896999999999,100,210488212,12.600000000000001,37.400000000000006,3.4000000000000004,13.050670480860363,0.5313619537931704,30.44479734617413,0,0,True,0,170.32000000000008,0,6.695160617793948,19.872937071864577,False,158.76000000000005,6.695160617793948,1398.7600000000004,170.32000000000008,11.560000000000002,13.758691099811946,0.2823455259388954,0.05839945338411486
219982,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1201}, {'id': 1801}]",16436,"[{'y': 60, 'x': 97}, {'y': 100, 'x': 100}]",2499850,Shot,1673,2H,310.643188,100,210488686,3.1500000000000004,40.800000000000004,6.800000000000001,7.494164396382028,0.49447902298680846,28.331561074896545,0,0,True,1,56.16250000000001,0,1.5576089224084468,20.174744137861786,False,9.922500000000003,1.5576089224084468,1664.6400000000003,56.16250000000001,46.24000000000001,15.009481199794848,0.24450950417398865,0.13658176604066677
219989,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",26010,"[{'y': 58, 'x': 93}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,326.29205,100,210488307,7.3500000000000005,39.440000000000005,5.44,9.144183943906642,0.6537802478838328,37.45884893276039,0,0,True,0,83.61610000000002,0,4.805284821946172,25.78509297653837,False,54.02250000000001,4.805284821946172,1555.5136000000005,83.61610000000002,29.593600000000006,14.509165159801688,0.42742861252304587,0.10736107259009273
220030,10,Shot,"[{'id': 402}, {'id': 2101}, {'id': 201}, {'id': 1802}]",214654,"[{'y': 44, 'x': 90}, {'y': 100, 'x': 100}]",2499850,Shot,1673,2H,466.3141449999998,100,210488754,10.5,29.92,4.08,11.264830225085507,0.5952429420474444,34.104908364268816,0,0,True,0,126.8964,0,6.250050891498167,17.80966882605954,False,110.25,6.250050891498167,895.2064000000001,126.8964,16.6464,11.006952879849555,0.35431416005729727,0.0853211129292106
220035,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1214}, {'id': 1802}]",15215,"[{'y': 31, 'x': 92}, {'y': 100, 'x': 100}]",2499850,Shot,1673,2H,495.64104700000007,100,210488767,8.4,21.080000000000002,12.920000000000002,15.410593758840054,0.2677978707181375,15.34368775473933,0,1,True,0,237.48640000000003,0,2.249502114032355,5.6451791147383386,False,70.56,2.249502114032355,444.36640000000006,237.48640000000003,166.92640000000006,7.754898619894005,0.07171569956116829,0.047838087556915154
220114,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1222}, {'id': 1802}]",26010,"[{'y': 39, 'x': 96}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,780.6121929999999,100,210488448,4.2,26.520000000000003,7.48,8.578484714680094,0.4722040679230226,27.055300160898053,0,0,True,0,73.59040000000002,0,1.983257085276695,12.52285188131856,False,17.64,1.983257085276695,703.3104000000002,73.59040000000002,55.95040000000001,9.756162779866653,0.22297668176305055,0.13516378647970687
220115,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1212}, {'id': 1802}]",26010,"[{'y': 29, 'x': 97}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,782.5102029999998,100,210488450,3.1500000000000004,19.720000000000002,14.280000000000001,14.623299901185096,0.11453046153507603,6.562112071645272,0,0,True,0,213.84090000000003,0,0.3607709538354895,2.2585407014716994,False,9.922500000000003,0.3607709538354895,388.8784000000001,213.84090000000003,203.91840000000002,7.254582579900844,0.013117226619437528,0.05547133759711851
220171,10,Shot,"[{'id': 402}, {'id': 201}, {'id': 1216}, {'id': 1802}]",3361,"[{'y': 35, 'x': 90}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,960.7477530000001,100,210488509,10.5,23.8,10.200000000000001,14.638647478507023,0.3654074375933562,20.936303976789326,0,0,True,0,214.29000000000002,0,3.83677809473024,8.696697014721877,False,110.25,3.83677809473024,566.44,214.29000000000002,104.04000000000002,8.755530699880328,0.1335225954485425,0.05268799297350845
220260,10,Shot,"[{'id': 403}, {'id': 201}, {'id': 1212}, {'id': 1802}]",214654,"[{'y': 54, 'x': 91}, {'y': 100, 'x': 100}]",2499850,Shot,1673,2H,1169.025118,100,210489069,9.450000000000001,36.720000000000006,2.72,9.83366157644242,0.692985296031052,39.705132727203235,0,1,True,0,96.70090000000002,0,6.548711047493442,25.44642007026023,False,89.30250000000002,6.548711047493442,1348.3584000000005,96.70090000000002,7.398400000000001,13.508533079815365,0.48022862051524473,0.09926104210268487
220329,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1205}, {'id': 1801}]",26010,"[{'y': 44, 'x': 92}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,1366.3782860000001,100,210488610,8.4,29.92,4.08,9.338436700004985,0.6945703444457461,39.79594931168911,1,0,True,1,87.2064,1,5.834390893344267,20.781544705816724,False,70.56,5.834390893344267,895.2064000000001,87.2064,16.6464,11.006952879849555,0.4824279633834823,0.11577614931913578
220338,10,Shot,"[{'id': 101}, {'id': 402}, {'id': 1207}, {'id': 1801}]",3361,"[{'y': 43, 'x': 92}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,1440.84044,100,210489287,8.4,29.240000000000002,4.760000000000001,9.654926203757334,0.6563757805147546,37.6075619981007,1,0,True,1,93.2176,1,5.513556556323939,19.192427822251428,False,70.56,5.513556556323939,854.9776000000002,93.2176,22.657600000000006,10.756794859852974,0.43082916524635334,0.1110370516915341
220394,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",3319,"[{'y': 32, 'x': 91}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,1604.299285,100,210488682,9.450000000000001,21.76,12.24,15.463508657481329,0.297366614926015,17.03785200335261,1,0,True,1,239.1201,1,2.810114511050842,6.470697540790087,False,89.30250000000002,2.810114511050842,473.4976000000001,239.1201,149.8176,8.005056639890586,0.0884269036725569,0.047028824703689374
220458,10,Shot,"[{'id': 401}, {'id': 2101}, {'id': 1802}]",3560,"[{'y': 35, 'x': 94}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,1835.6596790000003,100,210488752,6.300000000000001,23.8,10.200000000000001,11.988744721612852,0.34008125782366655,19.4852207647965,0,0,True,0,143.73000000000002,0,2.1425119242890993,8.093933936203264,False,39.69000000000001,2.1425119242890993,566.44,143.73000000000002,104.04000000000002,8.755530699880328,0.11565526192292716,0.08148125023701439
220523,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1216}, {'id': 1802}]",49876,"[{'y': 51, 'x': 73}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,2055.471275,100,210488820,28.35,34.68,0.68,28.35815403019033,0.2566371204181005,14.704223866347844,0,0,False,0,804.1849000000001,0,7.275662363853149,8.900175336099725,True,803.7225000000001,7.275662363853149,1202.7024,804.1849000000001,0.4624000000000001,12.75805901982562,0.06586261157649462,0.004312125688222579
220577,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1201}, {'id': 1801}]",49876,"[{'y': 52, 'x': 76}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,2211.098914,100,210488868,25.200000000000003,35.36,1.36,25.23667172984584,0.28764998668360503,16.4811302139649,0,0,False,1,636.8896000000001,0,7.248779664426848,10.171303529132274,True,635.0400000000002,7.248779664426848,1250.3296,636.8896000000001,1.8496000000000004,13.0082170398222,0.08274251483907816,0.007386144345134805
220600,10,Shot,"[{'id': 401}, {'id': 201}, {'id': 1215}, {'id': 1802}]",26010,"[{'y': 38, 'x': 89}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,2274.9693669999997,100,210488890,11.55,25.840000000000003,8.16,14.14171488893762,0.42543306768294203,24.375519243536075,0,0,True,0,199.98809999999997,0,4.9137519317379805,10.993190468927224,False,133.4025,4.9137519317379805,667.7056000000002,199.98809999999997,66.5856,9.506004759870072,0.18099329507811873,0.05586114570708586
220683,10,Shot,"[{'id': 101}, {'id': 401}, {'id': 201}, {'id': 1203}, {'id': 1801}]",26010,"[{'y': 52, 'x': 94}, {'y': 0, 'x': 0}]",2499850,Shot,1609,2H,2496.0695809999997,100,210488973,6.300000000000001,35.36,1.36,6.445122186584209,1.022847096953569,58.604821742648035,1,0,True,1,41.539600000000014,1,6.443936710807486,36.1678733482782,False,39.69000000000001,6.443936710807486,1250.3296,41.539600000000014,1.8496000000000004,13.0082170398222,1.0462161837463437,0.16905692048459492
